R_fighter,B_fighter,Winner,title_bout,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,draw_diff,avg_sig_str_pct_diff,avg_TD_pct_diff,win_by_Decision_Majority_diff,win_by_Decision_Split_diff,win_by_Decision_Unanimous_diff,win_by_TKO_Doctor_Stoppage_diff,odds_diff,ev_diff,kd_bout_diff,sig_str_landed_bout_diff,sig_str_attempted_bout_diff,sig_str_pct_bout_diff,tot_str_landed_bout_diff,tot_str_attempted_bout_diff,td_landed_bout_diff,td_attempted_bout_diff,td_pct_bout_diff,sub_attempts_bout_diff,pass_bout_diff,rev_bout_diff,Stance_diff,better_rank_enc
Antonina Shevchenko,Ariane Lipski,1,0,-1,2,0,-1,0,-3,0,-1,0,-5.08,0.0,-10,-0.75,-0.1,-0.18,0,0.0,0.0,0,0,0,0,297,70.11976048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
Daniel Rodriguez,Nicolas Dalby,0,0,0,-3,-3,-2,2,7,0,-1,-1,-5.08,0.0,3,-5.29,-0.4,-0.09,1,0.0,0.0,0,1,-1,0,585,220.14925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Alan Jouban,Jared Gooden,1,0,-1,0,-3,-7,-5,-24,0,-4,0,0.0,10.16,-12,-4.85,0.0,-0.59,0,0.0,0.0,0,0,-3,0,270,53.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Kyle Daukaus,Dustin Stoltzfus,1,0,-1,1,0,0,-1,-5,0,1,0,-7.62,-2.54,2,0.28,1.5,0.95,0,0.0,0.0,0,0,-1,0,545,198.25396825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Louis Cosce,Sasha Palatnikov,0,0,0,-1,-1,-1,0,-1,0,-1,0,10.16,2.54,6,-13.33,0.0,0.0,0,0.0,0.0,0,0,0,0,780,303.02197802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0
Paul Felder,Rafael Dos Anjos,0,0,1,0,2,9,6,48,4,0,3,-7.62,0.0,0,-0.2,0.4,1.57,0,0.0,0.0,0,-2,8,0,-365,-115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Abdul Razak Alhassan,Khaos Williams,0,0,-1,1,-2,-3,-2,-9,0,-3,0,5.08,10.16,-9,17.68,0.0,-0.73,0,0.0,0.0,0,0,0,0,425,143.33333333000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Kay Hansen,Cory McKenna,0,0,0,0,0,0,0,0,0,0,-1,2.54,-12.7,0,0.64,-1.2,-1.41,0,0.0,0.0,0,0,1,0,410,136.52173913000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Brendan Allen,Sean Strickland,0,0,0,-2,-1,4,3,21,0,1,-1,-2.54,2.54,5,1.97,-2.0,-0.2,0,0.0,0.0,0,2,2,0,12,9.593859930000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Ashley Yoder,Miranda Granger,1,0,-1,0,-1,-1,-4,-17,0,0,0,0.0,-2.54,-5,0.51,-0.4,-1.14,0,0.0,0.0,0,-1,0,0,-302,-75.11976048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Alex Morono,Rhys McKee,1,0,0,0,-3,-6,-2,-22,0,-1,-1,7.62,15.24,-5,-4.42,-0.6,0.0,0,0.0,0.0,0,-1,-3,0,317,83.50282486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Randa Markos,Kanako Murata,0,0,-2,0,-1,-6,-8,-39,0,0,-1,-7.62,-2.54,-8,-2.92,-0.2,-1.32,-1,0.0,0.0,0,-2,-3,0,-355,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Geraldo de Freitas,Tony Gravely,0,0,0,0,0,0,0,0,0,1,0,-5.08,-7.62,0,0.97,1.2,0.77,0,0.0,0.0,0,0,-1,0,-265,-49.432432430000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Don'Tale Mayes,Roque Martinez,1,0,-1,0,-2,-2,-2,-9,0,-2,0,-20.32,-22.86,6,-3.44,0.0,0.0,0,0.0,0.0,0,0,0,0,470,167.26415094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Thiago Santos,Glover Teixeira,0,0,-1,4,4,4,0,14,0,-3,6,0.0,0.0,5,-0.7,0.8,1.04,0,0.0,0.0,0,1,0,0,430,148.33333333000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Andrei Arlovski,Tanner Boser,1,0,0,1,-4,-17,-16,-71,-5,-9,-2,-2.54,-5.08,-12,1.0,-0.3,-0.5,0,0.0,0.0,0,-1,-5,0,-540,-202.21311475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Raoni Barcelos,Khalid Taha,1,0,0,-3,-3,-3,1,-3,0,-1,-1,-5.08,5.08,-5,-2.15,-0.2,-2.31,0,0.0,0.0,0,0,-1,0,695,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Claudia Gadelha,Yan Xiaonan,0,0,0,3,3,-2,-4,-18,-1,0,-1,2.54,0.0,0,3.32,-0.7,-1.93,0,0.0,0.0,0,-2,1,0,-280,-60.48387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Trevin Giles,Bevon Lewis,1,0,0,0,0,0,0,-2,0,0,0,7.62,12.7,1,0.44,-0.2,-1.47,0,0.0,0.0,0,-1,1,0,-225,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Giga Chikadze,Jamey Simmons,1,0,0,-4,-4,-4,-1,-15,0,0,0,-17.78,-22.86,-4,-3.52,0.0,-0.4,0,0.0,0.0,0,-2,-2,0,1360,513.0239521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Alexandr Romanov,Marcos Rogerio de Lima,1,0,0,0,1,5,5,15,0,4,0,-2.54,0.0,6,-2.09,-2.4,-5.65,0,0.0,0.0,0,0,1,0,785,308.02197802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Darren Elkins,Eduardo Garagorri,1,0,-3,0,-5,-13,-7,-53,0,-3,-1,-2.54,-2.54,-5,0.21,-1.2,-1.64,0,0.0,0.0,0,-2,-7,0,425,143.33333333000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Max Griffin,Ramiz Brahimaj,1,0,-2,0,-1,-3,-6,-25,0,-1,0,-2.54,-7.62,-7,-3.87,-0.5,-1.9,0,0.0,0.0,-1,0,-1,0,258,45.06993007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Gustavo Lopez,Anthony Birchak,1,0,-1,1,1,2,1,3,0,1,0,7.62,5.08,3,3.05,0.0,0.68,0,0.0,0.0,0,1,0,0,242,33.37313433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Uriah Hall,Anderson Silva,1,0,2,-2,14,23,3,59,13,14,3,5.08,-5.08,9,-0.27,0.6,-0.23,0,0.0,0.0,0,-1,7,0,415,141.52173913000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Bryce Mitchell,Andre Fili,1,0,0,-3,-2,5,6,27,0,3,-1,2.54,10.16,4,1.85,-2.5,0.58,0,0.0,0.0,-1,2,2,0,270,53.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Maurice Greene,Greg Hardy,0,0,0,0,-1,1,0,4,0,3,-2,-5.08,0.0,-2,0.17,-0.7,0.0,0,0.0,0.0,0,-1,1,0,-585,-220.14925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Kevin Holland,Charlie Ontiveros,1,0,0,-3,-3,-7,-2,-24,0,-2,-1,-2.54,-7.62,2,-4.69,-0.8,-0.96,0,0.0,0.0,0,-2,-2,0,1270,461.01398601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0
Bobby Green,Thiago Moises,0,0,0,-2,-7,-9,-5,-41,0,0,-2,-2.54,-2.54,-9,-2.45,1.2,-0.43,-1,0.0,0.0,0,-2,-5,0,580,215.14925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Chris Gruetzemacher,Alexander Hernandez,0,0,1,-1,0,0,0,0,0,-1,0,2.54,10.16,-6,-3.95,0.0,2.15,0,0.0,0.0,0,0,1,0,-750,-292.01149425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Adrian Yanez,Victor Rodriguez,1,0,0,-1,-1,-1,0,-1,0,-1,0,-5.08,-12.7,2,-10.77,0.0,0.0,0,0.0,0.0,0,0,0,0,856,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0
Sean Strickland,Jack Marshman,1,0,1,-1,-2,-4,1,-10,0,-1,-1,-2.54,-7.62,1,-1.7,-0.5,-1.37,0,0.0,0.0,0,-1,-1,0,652,250.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Cole Williams,Jason Witt,0,0,0,0,0,0,0,0,0,0,0,-5.08,-7.62,-3,1.73,0.0,0.0,0,0.0,0.0,0,0,0,0,-267,-51.432432430000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Dustin Jacoby,Justin Ledet,1,0,3,-1,2,2,1,5,0,0,1,2.54,10.16,0,-0.07,0.2,-0.06,0,0.0,0.0,0,1,0,0,696,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Miles Johns,Kevin Natividad,1,0,-1,0,-2,-2,-1,-8,0,0,0,-2.54,10.16,1,-3.19,0.0,-1.64,0,0.0,0.0,0,-1,-1,0,296,70.39393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Khabib Nurmagomedov,Justin Gaethje,1,1,0,-8,-8,-7,2,-19,-2,3,-4,2.54,0.0,-1,3.63,-0.7,-5.35,0,0.0,0.0,0,0,-6,0,570,223.25396825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Robert Whittaker,Jared Cannonier,1,0,0,2,-6,-6,1,-22,-2,0,0,-2.54,10.16,7,-0.79,0.0,-0.28,0,0.0,0.0,0,-1,-5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1
Alexander Volkov,Walt Harris,1,0,0,0,-1,1,5,0,0,4,0,-5.08,-7.62,5,-1.68,0.0,-0.4,0,0.0,0.0,0,-1,-2,0,340,97.36842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Jacob Malkoun,Phillip Hawes,0,0,0,1,1,1,1,3,0,1,0,7.62,10.16,6,3.47,0.0,1.74,0,0.0,0.0,0,0,0,0,-445,-155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Lauren Murphy,Liliya Shakirova,1,0,0,-3,-3,-5,-4,-27,0,-2,0,-2.54,-5.08,-8,-3.88,0.0,-1.14,0,0.0,0.0,0,-2,-1,0,385,123.48837209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Magomed Ankalaev,Ion Cutelaba,1,0,1,-4,-2,0,3,4,0,0,0,-5.08,0.0,-2,1.83,0.0,1.91,0,0.0,0.0,0,0,0,0,585,220.14925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Stefan Struve,Tai Tuivasa,0,0,2,0,-1,-10,-7,-33,0,-3,-6,-22.86,-22.86,-5,0.96,-1.7,-0.58,0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
Nathaniel Wood,Casey Kenney,0,0,0,1,-1,1,1,6,0,0,-2,2.54,-2.54,2,-1.27,-0.5,-0.52,0,0.0,0.0,0,0,3,0,-317,-83.50282486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
Alex Oliveira,Shavkat Rakhmonov,0,0,0,-2,-4,-11,-6,-42,0,-4,-3,5.08,2.54,-6,-2.89,-0.6,-2.47,0,0.0,0.0,0,-1,-3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Liana Jojua,Miranda Maverick,0,0,0,-1,-1,-1,-1,-4,0,0,-1,-2.54,7.62,-2,-1.39,-3.0,-1.98,0,0.0,0.0,0,0,0,0,-695,-270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
Joel Alvarez,Alexander Yakovlev,1,0,1,-2,0,1,4,14,0,0,0,0.0,-7.62,10,-1.24,-0.4,1.56,0,0.0,0.0,0,0,1,0,313,80.85714286000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
Brian Ortega,Chan Sung Jung,1,0,-1,2,-3,0,3,4,0,1,-1,-2.54,7.62,4,0.51,-0.8,0.27,0,0.0,0.0,0,0,0,0,-360,-110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1
Katlyn Chookagian,Jessica Andrade,0,0,2,-1,1,4,3,9,2,3,2,-20.32,-15.24,-2,2.21,-0.1,2.71,0,0.0,0.0,0,0,-1,0,-289,-67.10691824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Jimmy Crute,Modestas Bukauskas,1,0,0,0,-2,-3,-1,-6,0,-1,-2,2.54,10.16,2,-0.48,-2.6,-4.63,0,0.0,0.0,0,0,0,0,585,220.14925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0
Claudio Silva,James Krause,0,0,1,-5,1,3,6,22,0,3,-1,7.62,5.08,-4,1.85,-1.1,-2.27,0,0.0,0.0,0,-1,2,0,-270,-53.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Thomas Almeida,Jonathan Martinez,0,0,-2,1,-2,-2,-1,0,0,-2,0,2.54,0.0,-3,-1.44,0.0,0.64,0,0.0,0.0,0,0,0,0,249,38.05755396000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Mateusz Gamrot,Guram Kutateladze,0,0,0,0,0,0,0,0,0,0,0,2.54,5.08,-1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,580,215.14925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Gillian Robertson,Poliana Botelho,1,0,0,0,0,-2,-1,-4,0,0,-4,7.62,10.16,6,1.69,-1.2,-2.06,0,0.0,0.0,0,0,2,0,384,122.48837209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Junyong Park,John Phillips,1,0,1,-1,0,0,3,5,0,1,0,2.54,5.08,6,-4.16,0.0,-3.04,0,0.0,0.0,0,0,-1,0,493,179.02877698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
Jamie Mullarkey,Fares Ziam,0,0,0,0,0,0,0,0,0,0,0,2.54,2.54,-3,-1.73,-1.0,-3.0,0,0.0,0.0,0,0,0,0,247,37.007299270000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Gadzhimurad Antigulov,Maxim Grishin,0,0,-2,0,-2,-2,-2,-2,0,0,-2,10.16,20.32,3,-1.69,-2.8,-8.4,0,0.0,0.0,0,0,0,0,-652,-250.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Said Nurmagomedov,Mark Striegl,1,0,-1,0,-2,-2,-1,-7,0,-1,0,0.0,0.0,4,-4.22,0.0,-0.46,0,0.0,0.0,0,-1,0,0,752,294.01149425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
Marlon Moraes,Cory Sandhagen,0,0,1,-1,1,0,-1,-3,-1,0,0,12.7,7.62,-4,3.42,0.1,0.74,0,0.0,0.0,0,-1,1,0,-256,-44.07801418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1
Edson Barboza,Makwan Amirkhani,1,0,-3,1,-1,-8,-7,-41,0,-6,3,-2.54,-7.62,-3,-2.53,1.5,2.99,0,0.0,0.0,-1,0,-4,0,511,190.03496503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
Ben Rothwell,Marcin Tybura,0,0,0,0,-3,-9,-2,-17,0,-7,-2,-2.54,0.0,-4,-0.05,-0.2,1.01,0,0.0,0.0,0,-2,2,0,289,67.10691824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Markus Perez,Dricus Du Plessis,0,0,-1,0,-1,-2,-3,-12,0,0,-2,-2.54,-2.54,-6,-2.75,-1.1,-1.08,0,0.0,0.0,0,0,0,0,-300,-73.11976048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Tom Aspinall,Alan Baudot,1,0,0,-1,-1,-1,0,-1,0,-1,0,-5.08,-7.62,3,-13.33,0.0,0.0,0,0.0,0.0,0,0,0,0,960,382.14285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Youssef Zalal,Ilia Topuria,0,0,0,-3,-3,-3,0,-9,0,0,0,-7.62,-12.7,-1,-3.2,-1.7,-3.0,0,0.0,0.0,0,0,-3,0,292,68.27160494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
Tom Breese,KB Bhullar,1,0,-1,0,-3,-4,-2,-10,0,-3,0,2.54,7.62,-1,-3.55,-0.3,0.0,0,0.0,0.0,0,0,-1,0,485,173.63636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Chris Daukaus,Rodrigo Nascimento,1,0,0,0,0,0,0,1,0,-1,1,-2.54,10.16,-4,-3.84,2.9,2.9,0,0.0,0.0,0,0,0,0,-470,-167.26415094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Impa Kasanganay,Joaquin Buckley,0,0,1,-1,-1,-1,1,0,0,0,0,-2.54,2.54,0,-1.78,0.0,-1.67,0,0.0,0.0,0,0,-1,0,465,162.26415094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
Ali AlQaisi,Tony Kelley,0,0,0,0,0,0,0,0,0,0,0,7.62,5.08,3,4.67,-1.0,-2.0,0,0.0,0.0,0,0,0,0,-435,-149.18367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0
Giga Chikadze,Omar Morales,1,0,0,-1,-1,-1,0,-3,0,0,0,-2.54,-2.54,2,0.54,0.0,-0.09,0,0.0,0.0,0,-2,1,0,-311,-78.85714286000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Tracy Cortez,Stephanie Egger,1,0,0,-1,-1,-1,0,-3,0,0,0,5.08,5.08,6,-4.83,0.0,-3.0,0,0.0,0.0,0,0,-1,0,365,111.2195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Bruno Silva,Tagir Ulanbekov,0,0,-2,0,0,0,-2,-6,0,0,0,5.08,2.54,0,-2.32,0.0,-2.68,0,0.0,0.0,0,0,0,0,-776,-299.02197802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Holly Holm,Irene Aldana,1,0,0,1,0,-1,-2,-16,-5,-1,1,2.54,-2.54,-6,3.41,0.0,-0.22,0,0.0,0.0,0,0,-1,0,228,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
Yorgan De Castro,Carlos Felipe,0,0,0,0,-1,-1,0,-1,0,-1,0,0.0,2.54,-8,0.74,0.0,0.0,0,0.0,0.0,0,0,0,0,470,167.26415094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Germaine de Randamie,Julianna Pena,1,0,-1,1,-1,-3,-2,-15,-1,-2,0,-7.62,-5.08,-5,0.24,0.7,2.6,0,0.0,0.0,0,-1,0,0,272,55.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Kyler Phillips,Cameron Else,1,0,0,-1,-1,-1,0,-3,0,0,0,2.54,-2.54,8,-6.53,-0.9,-1.9,0,0.0,0.0,0,0,-1,0,822,321.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0
Dequan Townsend,Dusko Todorovic,0,0,-3,0,0,0,-3,-9,0,0,0,-5.08,-12.7,-8,5.65,0.0,0.0,0,0.0,0.0,0,0,0,0,-580,-215.14925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Carlos Condit,Court McGee,1,0,-3,0,-2,-4,-2,-12,-6,-6,-2,-7.62,0.0,-1,1.3,-0.8,1.13,0,0.0,0.0,0,0,4,0,-248,-38.007299270000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Jordan Williams,Nassourdine Imavov,0,0,0,0,0,0,0,0,0,0,0,5.08,0.0,-4,-8.05,0.0,-1.45,0,0.0,0.0,0,0,0,0,230,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Loma Lookboonmee,Jinh Yu Frey,1,0,0,0,-1,-1,0,-3,0,0,0,5.08,10.16,11,-2.98,0.0,-1.0,0,0.0,0.0,0,-1,0,0,270,53.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
Casey Kenney,Heili Alateng,1,0,0,1,0,-1,-1,-4,0,0,-1,-5.08,-5.08,-1,-0.89,-0.8,2.15,0,0.0,0.0,0,1,-1,0,581,216.14925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Luigi Vendramini,Jessin Ayari,1,0,1,0,1,1,1,7,0,0,0,10.16,0.0,4,2.95,-2.1,0.0,0,0.0,0.0,0,1,0,0,-5,-4.02382102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Israel Adesanya,Paulo Costa,1,1,0,-3,-3,-3,0,-16,-3,1,0,-7.62,-20.32,-2,4.47,-0.3,0.0,0,0.0,0.0,0,-1,-3,0,337,97.23655914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1
Dominick Reyes,Jan Blachowicz,0,1,-1,3,-2,3,4,22,-1,0,1,-5.08,2.54,7,-1.43,0.1,0.92,0,0.0,0.0,0,0,2,0,480,177.26415094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
Kai Kara-France,Brandon Royval,0,0,0,0,-2,-3,-1,-13,0,0,1,12.7,-2.54,1,-3.34,3.6,1.21,0,0.0,0.0,0,-1,-3,0,428,146.33333333000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Ketlen Vieira,Sijara Eubanks,1,0,-1,2,-2,0,1,6,0,0,-1,-10.16,-2.54,6,1.97,-0.3,0.14,0,0.0,0.0,0,-2,3,0,340,97.36842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Hakeem Dawodu,Zubaira Tukhugov,1,0,0,-3,-1,0,0,1,0,1,0,0.0,-12.7,0,-2.7,0.0,2.88,1,0.0,0.0,0,-1,0,0,-258,-45.06993007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Brad Riddell,Alex Da Silva,1,0,0,-1,-1,-1,1,-1,0,0,0,2.54,5.08,-4,-3.22,0.0,1.59,0,0.0,0.0,0,-1,0,0,588,223.14925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Diego Sanchez,Jake Matthews,0,0,0,1,-6,-13,-8,-55,-2,-5,2,2.54,2.54,-12,0.25,-0.2,0.63,0,0.0,0.0,0,-2,-7,0,-1185,-456.01398601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Shane Young,Ludovit Klein,0,0,0,-2,-2,-2,-1,-8,0,-1,0,0.0,-10.16,-2,-6.1,0.0,-0.76,0,0.0,0.0,0,0,-1,0,-237,-30.48062016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
William Knight,Aleksa Camur,1,0,0,1,1,1,0,3,0,0,0,7.62,2.54,-7,-0.65,0.0,-2.82,0,0.0,0.0,0,0,1,0,-301,-74.11976048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Juan Espino,Jeff Hughes,1,0,2,-1,-1,-1,2,6,-1,0,-1,-5.08,-12.7,-7,-1.77,-8.3,-7.55,0,0.0,0.0,0,0,0,0,538,200.21311475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Khadis Ibragimov,Danilo Marques,0,0,-3,0,0,0,-3,-7,0,0,0,7.62,0.0,9,-4.64,0.0,-1.44,0,0.0,0.0,0,0,0,0,332,95.05494505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
